,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
78,0.107,0.978,4,-10.386,1,0.548,0.0404,0.811,0.804,0.0315,158.513,audio_features,45MSa5Y03M24ID5ch38R63,spotify:track:45MSa5Y03M24ID5ch38R63,https://api.spotify.com/v1/tracks/45MSa5Y03M24ID5ch38R63,https://api.spotify.com/v1/audio-analysis/45MSa5Y03M24ID5ch38R63,705813,4
79,0.122,0.956,9,-4.738,1,0.0797,5.19e-05,0.598,0.152,0.191,158.942,audio_features,3128Sg4WSza6E3iWo063D8,spotify:track:3128Sg4WSza6E3iWo063D8,https://api.spotify.com/v1/tracks/3128Sg4WSza6E3iWo063D8,https://api.spotify.com/v1/audio-analysis/3128Sg4WSza6E3iWo063D8,182013,4
80,0.48,0.347,9,-16.749,1,0.0637,0.858,0.816,0.0898,0.327,112.181,audio_features,1nDBiJBJzwOuzA0loEA8ZK,spotify:track:1nDBiJBJzwOuzA0loEA8ZK,https://api.spotify.com/v1/tracks/1nDBiJBJzwOuzA0loEA8ZK,https://api.spotify.com/v1/audio-analysis/1nDBiJBJzwOuzA0loEA8ZK,315813,4
81,0.55,0.418,2,-15.6,1,0.0498,0.0857,0.892,0.189,0.523,148.67,audio_features,15YLI8ySrp1sMsswO9RE4c,spotify:track:15YLI8ySrp1sMsswO9RE4c,https://api.spotify.com/v1/tracks/15YLI8ySrp1sMsswO9RE4c,https://api.spotify.com/v1/audio-analysis/15YLI8ySrp1sMsswO9RE4c,225440,4
82,0.602,0.904,2,-7.661,1,0.0792,0.00346,0.0172,0.197,0.578,121.775,audio_features,0NtvtG6ViV6t7NlMh6JVtz,spotify:track:0NtvtG6ViV6t7NlMh6JVtz,https://api.spotify.com/v1/tracks/0NtvtG6ViV6t7NlMh6JVtz,https://api.spotify.com/v1/audio-analysis/0NtvtG6ViV6t7NlMh6JVtz,402200,4
83,0.695,0.408,10,-16.736,0,0.0632,0.0992,0.296,0.145,0.495,123.628,audio_features,08YEdhDnzKw5Tn1PZU7Ur7,spotify:track:08YEdhDnzKw5Tn1PZU7Ur7,https://api.spotify.com/v1/tracks/08YEdhDnzKw5Tn1PZU7Ur7,https://api.spotify.com/v1/audio-analysis/08YEdhDnzKw5Tn1PZU7Ur7,213880,4
84,0.292,0.923,7,-5.932,1,0.0849,0.000405,0.295,0.133,0.208,126.232,audio_features,2TnjixzUnsEyrCxWdiX1nB,spotify:track:2TnjixzUnsEyrCxWdiX1nB,https://api.spotify.com/v1/tracks/2TnjixzUnsEyrCxWdiX1nB,https://api.spotify.com/v1/audio-analysis/2TnjixzUnsEyrCxWdiX1nB,295613,4
85,0.801,0.609,5,-11.569,0,0.0727,0.000785,0.11,0.0751,0.831,138.218,audio_features,0iD94fatV4gLMmOQhNTQx6,spotify:track:0iD94fatV4gLMmOQhNTQx6,https://api.spotify.com/v1/tracks/0iD94fatV4gLMmOQhNTQx6,https://api.spotify.com/v1/audio-analysis/0iD94fatV4gLMmOQhNTQx6,274160,4
86,0.292,0.964,5,-7.324,1,0.171,0.416,0.0444,0.292,0.0341,159.164,audio_features,6JZvO8mGyOp27ZM7zU02ts,spotify:track:6JZvO8mGyOp27ZM7zU02ts,https://api.spotify.com/v1/tracks/6JZvO8mGyOp27ZM7zU02ts,https://api.spotify.com/v1/audio-analysis/6JZvO8mGyOp27ZM7zU02ts,422627,4
87,0.191,0.638,11,-10.43,1,0.109,0.241,0.789,0.112,0.175,119.917,audio_features,28qaClBxaND9KJ5qFDnNXI,spotify:track:28qaClBxaND9KJ5qFDnNXI,https://api.spotify.com/v1/tracks/28qaClBxaND9KJ5qFDnNXI,https://api.spotify.com/v1/audio-analysis/28qaClBxaND9KJ5qFDnNXI,596147,4
