,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
78,0.622,0.723,7,-7.471,1,0.0428,0.0506,0.00486,0.0961,0.38,165.0,audio_features,0y7Xf4d6snUqmMFrCTD3ql,spotify:track:0y7Xf4d6snUqmMFrCTD3ql,https://api.spotify.com/v1/tracks/0y7Xf4d6snUqmMFrCTD3ql,https://api.spotify.com/v1/audio-analysis/0y7Xf4d6snUqmMFrCTD3ql,231667,4
79,0.682,0.979,0,-6.345,1,0.111,0.00138,0.148,0.0798,0.366,170.041,audio_features,3t84glrqB8mRoVoyRcOCWW,spotify:track:3t84glrqB8mRoVoyRcOCWW,https://api.spotify.com/v1/tracks/3t84glrqB8mRoVoyRcOCWW,https://api.spotify.com/v1/audio-analysis/3t84glrqB8mRoVoyRcOCWW,196940,4
80,0.475,0.941,1,-7.042,0,0.0345,0.000125,0.0102,0.276,0.262,167.973,audio_features,2PVqPbRv7mlCp2JYzDeMsc,spotify:track:2PVqPbRv7mlCp2JYzDeMsc,https://api.spotify.com/v1/tracks/2PVqPbRv7mlCp2JYzDeMsc,https://api.spotify.com/v1/audio-analysis/2PVqPbRv7mlCp2JYzDeMsc,213113,4
81,0.411,0.786,10,-10.024,0,0.0396,0.0125,0.768,0.0969,0.347,172.969,audio_features,4k1OADTXVmuABulPYY9IIu,spotify:track:4k1OADTXVmuABulPYY9IIu,https://api.spotify.com/v1/tracks/4k1OADTXVmuABulPYY9IIu,https://api.spotify.com/v1/audio-analysis/4k1OADTXVmuABulPYY9IIu,215653,4
82,0.517,0.99,8,-6.998,1,0.0732,0.329,0.0034,0.341,0.34,170.984,audio_features,6b6ZzRTt9t6ON7rnldIsTY,spotify:track:6b6ZzRTt9t6ON7rnldIsTY,https://api.spotify.com/v1/tracks/6b6ZzRTt9t6ON7rnldIsTY,https://api.spotify.com/v1/audio-analysis/6b6ZzRTt9t6ON7rnldIsTY,226867,4
83,0.569,0.911,6,-4.049,1,0.0405,0.00683,0.452,0.057,0.259,175.039,audio_features,6mVnMXsJ4UxdfDM3rPHZ2Q,spotify:track:6mVnMXsJ4UxdfDM3rPHZ2Q,https://api.spotify.com/v1/tracks/6mVnMXsJ4UxdfDM3rPHZ2Q,https://api.spotify.com/v1/audio-analysis/6mVnMXsJ4UxdfDM3rPHZ2Q,193646,4
84,0.567,0.988,1,-2.879,1,0.187,0.0232,0.0351,0.149,0.0634,100.025,audio_features,2D9WT9MeG07a26kKU9IGEb,spotify:track:2D9WT9MeG07a26kKU9IGEb,https://api.spotify.com/v1/tracks/2D9WT9MeG07a26kKU9IGEb,https://api.spotify.com/v1/audio-analysis/2D9WT9MeG07a26kKU9IGEb,232950,4
85,0.753,0.991,9,-1.599,1,0.107,0.198,0.761,0.115,0.448,99.999,audio_features,6u8pHCsBSo1rahkWXUxPzW,spotify:track:6u8pHCsBSo1rahkWXUxPzW,https://api.spotify.com/v1/tracks/6u8pHCsBSo1rahkWXUxPzW,https://api.spotify.com/v1/audio-analysis/6u8pHCsBSo1rahkWXUxPzW,243900,4
86,0.467,0.99,8,-1.876,1,0.286,0.000844,0.0216,0.277,0.231,175.002,audio_features,6IZgKLe0V3g8bh7dMA5Rj5,spotify:track:6IZgKLe0V3g8bh7dMA5Rj5,https://api.spotify.com/v1/tracks/6IZgKLe0V3g8bh7dMA5Rj5,https://api.spotify.com/v1/audio-analysis/6IZgKLe0V3g8bh7dMA5Rj5,254481,4
87,0.436,0.992,7,-5.152,1,0.128,0.00205,0.000709,0.34,0.35,179.964,audio_features,4H2InPZwFZmEBS6hqTNvCq,spotify:track:4H2InPZwFZmEBS6hqTNvCq,https://api.spotify.com/v1/tracks/4H2InPZwFZmEBS6hqTNvCq,https://api.spotify.com/v1/audio-analysis/4H2InPZwFZmEBS6hqTNvCq,252000,4
