,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
153,0.0693,0.236,7,-21.543,1,0.0506,0.609,0.927,0.114,0.0349,74.405,audio_features,72ZW737Cjw2s6ZB7lrX7ae,spotify:track:72ZW737Cjw2s6ZB7lrX7ae,https://api.spotify.com/v1/tracks/72ZW737Cjw2s6ZB7lrX7ae,https://api.spotify.com/v1/audio-analysis/72ZW737Cjw2s6ZB7lrX7ae,377975,4
154,0.0,0.0129,0,-11.817,1,0.0,0.996,0.851,0.142,0.0,0.0,audio_features,1cTQIVG9es1ogIH3gdy55n,spotify:track:1cTQIVG9es1ogIH3gdy55n,https://api.spotify.com/v1/tracks/1cTQIVG9es1ogIH3gdy55n,https://api.spotify.com/v1/audio-analysis/1cTQIVG9es1ogIH3gdy55n,369100,0
155,0.16,0.187,2,-23.905,0,0.0505,0.798,0.83,0.086,0.0378,130.226,audio_features,30TNFAbfGtkUwgBilpasoJ,spotify:track:30TNFAbfGtkUwgBilpasoJ,https://api.spotify.com/v1/tracks/30TNFAbfGtkUwgBilpasoJ,https://api.spotify.com/v1/audio-analysis/30TNFAbfGtkUwgBilpasoJ,447253,4
156,0.172,0.14,1,-25.016,1,0.0488,0.982,0.975,0.0742,0.0264,116.962,audio_features,5xBAzAFXmcbX5R1IBOktCY,spotify:track:5xBAzAFXmcbX5R1IBOktCY,https://api.spotify.com/v1/tracks/5xBAzAFXmcbX5R1IBOktCY,https://api.spotify.com/v1/audio-analysis/5xBAzAFXmcbX5R1IBOktCY,491144,5
157,0.0615,0.0332,2,-20.22,1,0.0434,0.959,0.996,0.157,0.144,75.042,audio_features,27muabgXF40fwMyLQxvIaT,spotify:track:27muabgXF40fwMyLQxvIaT,https://api.spotify.com/v1/tracks/27muabgXF40fwMyLQxvIaT,https://api.spotify.com/v1/audio-analysis/27muabgXF40fwMyLQxvIaT,298005,4
158,0.349,0.232,9,-21.913,1,0.0411,0.734,0.901,0.184,0.035,121.452,audio_features,7d3Uu8oeex1QLJ7NDBmwQ7,spotify:track:7d3Uu8oeex1QLJ7NDBmwQ7,https://api.spotify.com/v1/tracks/7d3Uu8oeex1QLJ7NDBmwQ7,https://api.spotify.com/v1/audio-analysis/7d3Uu8oeex1QLJ7NDBmwQ7,447903,4
159,0.166,0.0347,9,-24.083,1,0.056,0.943,0.935,0.111,0.0324,124.347,audio_features,3QDDhf6lfbHuljZVSpjOp5,spotify:track:3QDDhf6lfbHuljZVSpjOp5,https://api.spotify.com/v1/tracks/3QDDhf6lfbHuljZVSpjOp5,https://api.spotify.com/v1/audio-analysis/3QDDhf6lfbHuljZVSpjOp5,550000,4
160,0.171,0.00969,8,-32.358,1,0.0402,0.913,0.981,0.108,0.0286,71.245,audio_features,62izyFZYx97h5pILhmOLDd,spotify:track:62izyFZYx97h5pILhmOLDd,https://api.spotify.com/v1/tracks/62izyFZYx97h5pILhmOLDd,https://api.spotify.com/v1/audio-analysis/62izyFZYx97h5pILhmOLDd,380000,1
161,0.188,0.109,1,-22.807,1,0.0497,0.987,0.935,0.0989,0.0313,142.623,audio_features,6k3cbwTgW9N8RIdFUwmrlj,spotify:track:6k3cbwTgW9N8RIdFUwmrlj,https://api.spotify.com/v1/tracks/6k3cbwTgW9N8RIdFUwmrlj,https://api.spotify.com/v1/audio-analysis/6k3cbwTgW9N8RIdFUwmrlj,271837,3
162,0.17,0.119,0,-30.63,1,0.0588,0.233,0.815,0.111,0.0363,121.93,audio_features,5cB7mPvq4kFKv9buC4hvA7,spotify:track:5cB7mPvq4kFKv9buC4hvA7,https://api.spotify.com/v1/tracks/5cB7mPvq4kFKv9buC4hvA7,https://api.spotify.com/v1/audio-analysis/5cB7mPvq4kFKv9buC4hvA7,202966,4
