,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
67,0.491,0.904,9,-4.729,1,0.0765,0.00929,0.0,0.106,0.607,156.031,audio_features,6um5ccNzX7k3SRsVnLupvI,spotify:track:6um5ccNzX7k3SRsVnLupvI,https://api.spotify.com/v1/tracks/6um5ccNzX7k3SRsVnLupvI,https://api.spotify.com/v1/audio-analysis/6um5ccNzX7k3SRsVnLupvI,247760,4
68,0.433,0.952,4,-3.177,0,0.18,0.00301,1.6e-05,0.406,0.296,184.055,audio_features,29dljceloiAgAeARUwZ3QC,spotify:track:29dljceloiAgAeARUwZ3QC,https://api.spotify.com/v1/tracks/29dljceloiAgAeARUwZ3QC,https://api.spotify.com/v1/audio-analysis/29dljceloiAgAeARUwZ3QC,193920,4
69,0.343,0.98,1,-4.124,1,0.0934,6.92e-06,0.0578,0.131,0.461,194.909,audio_features,3ItCQd3vvharrdNrBzZuIY,spotify:track:3ItCQd3vvharrdNrBzZuIY,https://api.spotify.com/v1/tracks/3ItCQd3vvharrdNrBzZuIY,https://api.spotify.com/v1/audio-analysis/3ItCQd3vvharrdNrBzZuIY,237173,4
70,0.418,0.824,2,-4.089,1,0.0469,0.00119,6.48e-05,0.2,0.382,143.983,audio_features,6EJB5gnuf6xujkSH9M3m7J,spotify:track:6EJB5gnuf6xujkSH9M3m7J,https://api.spotify.com/v1/tracks/6EJB5gnuf6xujkSH9M3m7J,https://api.spotify.com/v1/audio-analysis/6EJB5gnuf6xujkSH9M3m7J,222040,4
71,0.17,0.89,4,-3.583,0,0.0522,0.0169,0.00011,0.107,0.24,178.801,audio_features,23H0cL1Mnz96wqTwO1e76j,spotify:track:23H0cL1Mnz96wqTwO1e76j,https://api.spotify.com/v1/tracks/23H0cL1Mnz96wqTwO1e76j,https://api.spotify.com/v1/audio-analysis/23H0cL1Mnz96wqTwO1e76j,201987,4
72,0.32,0.94,2,-4.823,0,0.0866,0.000402,0.14,0.235,0.0724,182.189,audio_features,0nQcyybXeatlDXgvQOrT1n,spotify:track:0nQcyybXeatlDXgvQOrT1n,https://api.spotify.com/v1/tracks/0nQcyybXeatlDXgvQOrT1n,https://api.spotify.com/v1/audio-analysis/0nQcyybXeatlDXgvQOrT1n,234547,4
73,0.464,0.733,4,-3.945,1,0.0327,0.000309,0.0,0.162,0.229,103.28,audio_features,6ApObWSihAj87TlNOwCMUV,spotify:track:6ApObWSihAj87TlNOwCMUV,https://api.spotify.com/v1/tracks/6ApObWSihAj87TlNOwCMUV,https://api.spotify.com/v1/audio-analysis/6ApObWSihAj87TlNOwCMUV,216853,4
74,0.491,0.87,2,-5.31,1,0.136,0.00177,0.0,0.517,0.532,163.268,audio_features,5sDwxoaXxrffN65UfWPfRR,spotify:track:5sDwxoaXxrffN65UfWPfRR,https://api.spotify.com/v1/tracks/5sDwxoaXxrffN65UfWPfRR,https://api.spotify.com/v1/audio-analysis/5sDwxoaXxrffN65UfWPfRR,179987,4
75,0.214,0.957,3,-2.96,1,0.232,0.0015,0.0,0.394,0.152,196.107,audio_features,01tsbILfgyMB1P3lc2cO7I,spotify:track:01tsbILfgyMB1P3lc2cO7I,https://api.spotify.com/v1/tracks/01tsbILfgyMB1P3lc2cO7I,https://api.spotify.com/v1/audio-analysis/01tsbILfgyMB1P3lc2cO7I,242080,3
76,0.566,0.931,2,-4.292,0,0.0915,0.00842,0.0,0.323,0.491,103.45,audio_features,7mV7vI17u8TRVnuE9YwkuY,spotify:track:7mV7vI17u8TRVnuE9YwkuY,https://api.spotify.com/v1/tracks/7mV7vI17u8TRVnuE9YwkuY,https://api.spotify.com/v1/audio-analysis/7mV7vI17u8TRVnuE9YwkuY,209747,4
77,0.214,0.931,7,-3.347,0,0.143,0.000705,3.09e-06,0.0797,0.233,162.115,audio_features,5pKCDm2fw4k6D6C5Rk646C,spotify:track:5pKCDm2fw4k6D6C5Rk646C,https://api.spotify.com/v1/tracks/5pKCDm2fw4k6D6C5Rk646C,https://api.spotify.com/v1/audio-analysis/5pKCDm2fw4k6D6C5Rk646C,348387,4
78,0.421,0.956,1,-2.195,0,0.0725,0.0271,1.36e-05,0.134,0.529,168.991,audio_features,3tNF4ktNoFYVbzd5LAgfMY,spotify:track:3tNF4ktNoFYVbzd5LAgfMY,https://api.spotify.com/v1/tracks/3tNF4ktNoFYVbzd5LAgfMY,https://api.spotify.com/v1/audio-analysis/3tNF4ktNoFYVbzd5LAgfMY,187680,4
79,0.386,0.949,8,-3.701,0,0.0486,0.000105,0.0,0.132,0.55,105.219,audio_features,6MVhQjz1SNN8IDTBlZwvwG,spotify:track:6MVhQjz1SNN8IDTBlZwvwG,https://api.spotify.com/v1/tracks/6MVhQjz1SNN8IDTBlZwvwG,https://api.spotify.com/v1/audio-analysis/6MVhQjz1SNN8IDTBlZwvwG,247427,4
80,0.365,0.946,6,-3.663,1,0.151,0.00666,0.0,0.433,0.41,182.146,audio_features,4rxQv4w7R3LQlKVHRHW8Hi,spotify:track:4rxQv4w7R3LQlKVHRHW8Hi,https://api.spotify.com/v1/tracks/4rxQv4w7R3LQlKVHRHW8Hi,https://api.spotify.com/v1/audio-analysis/4rxQv4w7R3LQlKVHRHW8Hi,196560,4
81,0.399,0.955,4,-5.593,0,0.163,0.00838,0.0,0.0759,0.152,95.498,audio_features,1z33QOn2Hcq9SfI5pES25L,spotify:track:1z33QOn2Hcq9SfI5pES25L,https://api.spotify.com/v1/tracks/1z33QOn2Hcq9SfI5pES25L,https://api.spotify.com/v1/audio-analysis/1z33QOn2Hcq9SfI5pES25L,266733,4
82,0.432,0.965,2,-3.673,0,0.0954,2.5e-05,0.0,0.348,0.396,96.508,audio_features,5GD0ww0CNMDITDA7vQbiWt,spotify:track:5GD0ww0CNMDITDA7vQbiWt,https://api.spotify.com/v1/tracks/5GD0ww0CNMDITDA7vQbiWt,https://api.spotify.com/v1/audio-analysis/5GD0ww0CNMDITDA7vQbiWt,181400,4
83,0.217,0.92,2,-2.89,0,0.0594,3.62e-05,3.26e-06,0.316,0.356,83.078,audio_features,53AwkyeKxTEj7sYaaOQbsd,spotify:track:53AwkyeKxTEj7sYaaOQbsd,https://api.spotify.com/v1/tracks/53AwkyeKxTEj7sYaaOQbsd,https://api.spotify.com/v1/audio-analysis/53AwkyeKxTEj7sYaaOQbsd,288093,4
84,0.243,0.69,6,-10.783,1,0.0497,0.000521,0.000833,0.125,0.114,151.665,audio_features,1DFkUwdatSC8hISBU0X1yV,spotify:track:1DFkUwdatSC8hISBU0X1yV,https://api.spotify.com/v1/tracks/1DFkUwdatSC8hISBU0X1yV,https://api.spotify.com/v1/audio-analysis/1DFkUwdatSC8hISBU0X1yV,358813,4
