danceability,energy,liveness,loudness,tempo,speechiness,valence,acousticness,cluster,id
0.817,0.399,0.0482,-19.045,135.058,0.512,0.75,0.233,17,3YXReqDVfGtvvGH9aFuRl5
0.777,0.738,0.0999,-6.128,142.052,0.28,0.363,0.198,5,5Rw3INAWS6wuTmHmvRIeqw
0.789,0.878,0.243,-4.214,140.23,0.251,0.587,0.277,5,0WO7e1Q5PYbBSn6gSdhGPo
0.753,0.583,0.333,-6.936,134.06,0.171,0.0617,0.342,14,7qb532TUFRLc7zD8PfOGe6
0.68,0.628,0.159,-7.523,152.054,0.31,0.413,0.364,5,7MVsl7qQW6EVZJxl1Zr6uc
0.901,0.643,0.1,-10.401,144.021,0.386,0.831,0.429,5,6HczRvyRI00JAfocoaMzM5
0.895,0.622,0.521,-7.386,140.01,0.459,0.483,0.421,17,6ptMkZp1L3vBSi4MDuAJ04
0.835,0.493,0.547,-10.305,130.122,0.309,0.302,0.515,5,6BismdsmJYzStBQhkx67HU
0.878,0.584,0.0894,-8.882,144.036,0.465,0.664,0.379,17,5jXGuD7XvOhuXAMfuQccze
0.803,0.619,0.081,-7.764,142.466,0.391,0.85,0.131,5,0W17H9X182SA8zo2tG1ECC
0.842,0.588,0.241,-8.862,138.008,0.315,0.321,0.0798,5,341ShOkzGtM8I9zZWjPZiU
0.889,0.718,0.578,-6.878,145.055,0.469,0.649,0.424,17,5zQ76yoGJ7H1B2EQWGlDUT
0.912,0.516,0.0991,-10.31,144.014,0.475,0.864,0.541,17,5Ss0k24nbI9BCoj6NRIxKG
0.771,0.395,0.124,-13.452,140.018,0.388,0.492,0.619,17,4mS2pchobffTzR4uUSaaWv
0.849,0.504,0.0725,-15.443,139.985,0.308,0.558,0.511,5,3AkTyLPq30tIM21ZdKVqGg
0.842,0.756,0.143,-6.391,145.091,0.285,0.541,0.387,5,0FYrwxInB6pE5rgh0U7aJK
0.859,0.531,0.341,-9.095,143.042,0.345,0.716,0.129,5,34vUouKrENTUW8QV7a9Lxe
0.819,0.583,0.118,-9.277,140.051,0.377,0.862,0.632,5,0a3sUwIajTgMD5N3o8hkru
0.917,0.366,0.0619,-16.638,142.048,0.474,0.68,0.522,17,4lULVsvaMAFFndqL8J2exu
0.857,0.462,0.204,-12.812,143.088,0.382,0.792,0.123,5,1Uwsel2xPDVY3MHu2DzBMx
0.768,0.645,0.15,-10.133,144.204,0.329,0.576,0.218,5,5Hy3goAPaOQb4BIpKFcxYE
0.887,0.602,0.232,-11.658,135.023,0.399,0.584,0.414,17,1OpeXiVyuJGH58WjhK7PDZ
0.825,0.475,0.0952,-9.795,139.988,0.458,0.529,0.262,17,0CGYQM8oQkHI6wrf1cTIvK
0.812,0.505,0.129,-9.808,146.011,0.32,0.483,0.426,5,4BFRMc79y84vZ0HitBoJeG
0.858,0.6,0.113,-7.589,138.109,0.322,0.679,0.239,5,2VogWnPfuigzQzhRFRabMp
0.908,0.68,0.0416,-9.526,140.002,0.262,0.869,0.339,5,4p44eiglj1WNQ2NT0g8wYx
0.838,0.557,0.127,-9.413,135.964,0.332,0.635,0.565,5,4nlzLl4Y9AzuJzFP9h1qPQ
0.804,0.906,0.308,-6.902,143.034,0.352,0.899,0.555,5,3G2Vgsni7PBVwNUaQPsY7A
0.819,0.264,0.298,-17.555,145.049,0.556,0.812,0.272,17,1gk0CbTYQhah1k9IrWLUWU
0.708,0.42,0.11,-8.589,140.735,0.444,0.348,0.144,17,3sQuPfPX9O8X3U5ClxoCJE
0.899,0.639,0.0852,-9.071,140.107,0.465,0.808,0.484,17,2TobINgZFWFedtjUdH994k
0.809,0.268,0.0569,-15.493,141.99,0.433,0.33,0.774,17,7eYNCe5xiULXgP5KRh47Es
0.915,0.516,0.0991,-9.615,140.01,0.387,0.521,0.225,5,3a8kSCWoeMFvZ8j8W2zysS
0.419,0.932,0.137,-3.604,169.881,0.106,0.445,0.00171,12,47IWLfIKOKhFnz1FUEUIkE
0.371,0.96,0.271,-3.163,168.116,0.0973,0.539,3.36e-05,12,2NnqiBe3fmYkYDo0OXe4CQ
0.522,0.88,0.0812,-4.104,174.762,0.0633,0.701,9.38e-05,9,0arNrzPygksLY2pEbRgBjw
0.489,0.741,0.186,-7.406,109.805,0.0624,0.18,0.0414,7,1mwvhdWyZruSSMhvOWbfCv
0.226,0.905,0.281,-3.239,80.349,0.0942,0.475,0.0509,3,7xCcUcMcGsIYGKUVgBZUw5
0.588,0.881,0.326,-4.62,129.947,0.0666,0.709,0.000252,10,1KHKeIouP04dDtl0EetgED
0.394,0.975,0.118,-3.533,192.021,0.315,0.466,0.00151,12,2Tc9VznHtQUmfOgE3L1RdN
0.472,0.925,0.0826,-3.545,159.989,0.15,0.338,0.000394,12,23UoI3jlFiWdo5jadUYo69
0.552,0.836,0.372,-5.608,140.496,0.0453,0.432,0.00942,15,6fTgbkBiMITtHUmik95ClX
0.348,0.987,0.286,-3.172,159.995,0.232,0.135,1.62e-05,12,2gY3Z3f1Qe4vWnw15dBkSw
0.403,0.965,0.341,-2.238,112.363,0.0964,0.431,3.81e-05,3,1IT0WQk5J8NsaeII8ktdlZ
0.332,0.976,0.318,-3.242,170.048,0.112,0.453,9.3e-06,12,3PHhctErNOXWqevrZDUyNy
0.566,0.835,0.241,-6.87,170.066,0.0742,0.606,0.0356,9,23DHUWJ7iEieNPMPKvjzBV
0.226,0.891,0.225,-5.531,167.876,0.0702,0.511,0.000631,12,4OsLDuaH0bWR6xM6nj66F8
0.273,0.973,0.388,-3.324,133.286,0.0806,0.186,0.000856,3,6RObeP8IVb4X4nCLUCJ9Dx
0.481,0.973,0.325,-1.945,99.331,0.0542,0.362,0.0037,3,0uukw2CgEIApv4IWAjXrBC
0.368,0.871,0.0599,-3.395,84.585,0.106,0.527,0.0346,8,4vqmSmLC0dbw1UF7mmUDZe
0.299,0.933,0.0723,-6.874,180.092,0.17,0.205,0.0742,12,6tKky3l379dnGe7F85ztrJ
0.318,0.808,0.283,-7.186,147.74,0.0703,0.219,0.000257,12,2Hy81a71pPf5lPWTq1o8ub
0.241,0.97,0.904,-4.246,159.93,0.104,0.621,7.35e-05,19,2dwhns14pjuxxcM5a0eOow
0.597,0.931,0.0504,-4.591,92.003,0.0984,0.534,0.127,8,0DKNNR9iDjwfCEpMiFXMJq
0.631,0.728,0.0682,-5.185,80.003,0.0748,0.295,0.226,14,31Hx0pInhn2tSq5gdhWv0d
0.199,0.955,0.098,-2.774,184.916,0.111,0.454,0.00191,12,6RbeLGGRcELEeKjMAplpap
0.531,0.984,0.361,-3.767,107.036,0.0652,0.386,0.0017,3,2G8PweZBBwTpyP8vpNQJK2
0.353,0.939,0.405,-5.241,145.592,0.0805,0.154,0.00423,3,2jEW7zuUrUDNAXaG7CpxvZ
0.21,0.94,0.269,-3.427,179.722,0.123,0.255,0.00602,12,7lRlq939cDG4SzWOF4VAnd
0.398,0.89,0.0472,-2.248,95.095,0.0473,0.572,0.0252,8,6OyKBwLzq4h15XmxeWf5n4
0.334,0.86,0.236,-3.974,187.334,0.221,0.301,0.0458,12,4CvejJIsZNEzxrTGm6FoX9
0.548,0.855,0.127,-3.266,145.133,0.151,0.644,0.0149,9,1mB7dCUM7sPyNab6R43nlj
0.192,0.737,0.14,-5.319,83.763,0.0835,0.266,3.78e-05,7,4TnPmXU7KVmHZ51hXXn5Hv
0.395,0.967,0.37,-2.526,82.518,0.0903,0.163,4.77e-05,3,4BqnHRzeywj0tiIwGiZdro
0.503,0.881,0.482,-4.502,101.038,0.0827,0.597,0.0261,10,1Fu9o08qEKVEwzU8siVcig
0.416,0.99,0.115,-3.203,175.978,0.207,0.413,0.000188,12,3I9c2OFpB0al6qmYNcyMht
0.187,0.952,0.593,-4.788,100.095,0.159,0.0771,0.000326,3,00bCYENbbTgcN9TJ6kMLDk
0.179,0.912,0.582,-3.881,182.99,0.0791,0.289,0.0014,15,1p1nO35bbi4ZlQgjIA4oa4
0.308,0.873,0.0974,-4.542,143.519,0.0533,0.686,0.00022,9,0Ti2dlF2xLjXblvdU5fCxM
0.361,0.954,0.309,-4.097,172.944,0.0575,0.176,2e-05,12,7gXlV2Q1pfNy9ngdnArQpP
0.372,0.904,0.112,-4.438,159.081,0.106,0.362,0.007,12,50NQdrO55nqwZrDwKny5NH
0.312,0.92,0.322,-5.729,105.305,0.0662,0.369,8.39e-06,3,1FuZJZqUWbwpqwbT8eESfR
0.197,0.96,0.191,-4.482,177.166,0.145,0.0933,0.00184,12,4z634rucYDdBD59wmgnCde
0.426,0.936,0.926,-5.52,158.038,0.0828,0.416,2.1e-05,19,2D4LEUzvLRCQOLMxnajH72
0.356,0.96,0.209,-3.487,125.921,0.104,0.0857,0.0142,7,5dTHtzHFPyi8TlTtzoz1J9
0.281,0.991,0.916,-4.271,174.447,0.263,0.155,0.000155,19,2SczaI2jCqxYX5XAoOERWv
0.333,0.877,0.769,-1.894,175.095,0.0603,0.285,0.00332,19,587WH6kCBOPalgEBH2Fk9U
0.21,0.937,0.143,-4.596,172.323,0.18,0.311,0.000415,12,7hZ1JuwJm4hZsS8IHnKDt3
0.374,0.739,0.109,-5.193,148.078,0.0477,0.359,5.8e-06,0,3SizB9Beb0HZHww3PjoXbQ
0.458,0.939,0.288,-3.702,168.158,0.115,0.447,0.016,12,77vNp4OsXJdDt3OwlQW0HS
0.382,0.957,0.119,-4.715,153.88,0.0941,0.178,0.000173,12,17H3w82ezx4QYYH6WnMmfr
0.189,0.972,0.227,-2.834,172.049,0.0931,0.214,1.06e-05,12,7olQs21wmZmKQBuo9liALF
0.358,0.959,0.356,-3.139,91.938,0.0874,0.171,0.00364,3,313yF0VXTCmFFoYEJF7nBQ
0.386,0.942,0.14,-2.169,90.91,0.0514,0.483,0.000545,8,1WPoATdYDxAmso3K6OpsaY
0.364,0.964,0.183,-3.151,97.46,0.0595,0.0585,0.000363,7,7kw1y5LQfNXELwGrKDalxg
0.235,0.893,0.278,-4.106,184.975,0.193,0.0676,0.0298,12,76LGCP0g9nVknR7HD2Jjyp
0.509,0.93,0.152,-2.689,154.946,0.0474,0.783,0.00137,9,2ZICF8SFI5tHttaLJKMY1X
0.417,0.976,0.074,-4.696,186.081,0.0665,0.463,0.000351,9,2ZhswJTKMkNNTAjrTmPhOJ
0.235,0.965,0.0448,-2.882,185.278,0.28,0.322,0.00887,12,7l0Lr7Tl4Gt8hQj4v3rwtf
0.369,0.875,0.197,-4.5,131.301,0.0571,0.472,0.000234,7,3UWeuhMCrD4QpoWTk9BW3X
0.38,0.924,0.176,-5.782,153.99,0.0719,0.28,0.000173,0,1bujdcYDzWPyJHUiL6PXul
0.362,0.76,0.328,-10.179,112.738,0.0787,0.321,2.93e-05,3,4Mqs6irS9aCNTjXznGfRbe
0.45,0.978,0.361,-4.198,155.014,0.0637,0.268,0.000124,15,591vJuuep0gfPhx9p8WPD5
0.376,0.992,0.229,-4.426,184.971,0.147,0.189,0.000618,12,2pg002Dqz4DsOthj5hqhNn
0.597,0.97,0.354,-6.303,121.971,0.159,0.352,0.00279,3,4sj6Hk441YK66GxLM6M5Iz
0.336,0.851,0.222,-4.756,177.956,0.0505,0.48,0.00284,12,7KzNRNvOd2kbaRpOm9ENDE
0.545,0.815,0.148,-3.197,170.058,0.087,0.759,0.135,9,59RtbarKXlfmbKZjvkwoW7
0.267,0.923,0.25,-4.801,171.421,0.162,0.722,0.00196,12,3PhrThKR4BSspkg7zCTECh
0.378,0.986,0.0833,-2.769,94.458,0.0832,0.492,0.000248,8,1z3LsJRCvln5qO5TOLduQM
0.515,0.875,0.455,-3.061,107.603,0.065,0.383,0.0109,3,7GJTPGtHAR606ovK4gUu6a
0.491,0.904,0.106,-4.729,156.031,0.0765,0.607,0.00929,9,6um5ccNzX7k3SRsVnLupvI
0.433,0.952,0.406,-3.177,184.055,0.18,0.296,0.00301,12,29dljceloiAgAeARUwZ3QC
0.343,0.98,0.131,-4.124,194.909,0.0934,0.461,6.92e-06,12,3ItCQd3vvharrdNrBzZuIY
0.418,0.824,0.2,-4.089,143.983,0.0469,0.382,0.00119,0,6EJB5gnuf6xujkSH9M3m7J
0.17,0.89,0.107,-3.583,178.801,0.0522,0.24,0.0169,12,23H0cL1Mnz96wqTwO1e76j
0.32,0.94,0.235,-4.823,182.189,0.0866,0.0724,0.000402,12,0nQcyybXeatlDXgvQOrT1n
0.464,0.733,0.162,-3.945,103.28,0.0327,0.229,0.000309,7,1Ps1p8EztpQmxwRas27Il9
0.491,0.87,0.517,-5.31,163.268,0.136,0.532,0.00177,15,5sDwxoaXxrffN65UfWPfRR
0.214,0.957,0.394,-2.96,196.107,0.232,0.152,0.0015,12,01tsbILfgyMB1P3lc2cO7I
0.566,0.931,0.323,-4.292,103.45,0.0915,0.491,0.00842,3,7mV7vI17u8TRVnuE9YwkuY
0.214,0.931,0.0797,-3.347,162.115,0.143,0.233,0.000705,12,5pKCDm2fw4k6D6C5Rk646C
0.421,0.956,0.134,-2.195,168.991,0.0725,0.529,0.0271,9,3tNF4ktNoFYVbzd5LAgfMY
0.386,0.949,0.132,-3.701,105.219,0.0486,0.55,0.000105,8,6MVhQjz1SNN8IDTBlZwvwG
0.365,0.946,0.433,-3.663,182.146,0.151,0.41,0.00666,15,4rxQv4w7R3LQlKVHRHW8Hi
0.399,0.955,0.0759,-5.593,95.498,0.163,0.152,0.00838,7,1z33QOn2Hcq9SfI5pES25L
0.432,0.965,0.348,-3.673,96.508,0.0954,0.396,2.5e-05,3,5GD0ww0CNMDITDA7vQbiWt
0.217,0.92,0.316,-2.89,83.078,0.0594,0.356,3.62e-05,3,53AwkyeKxTEj7sYaaOQbsd
0.243,0.69,0.125,-10.783,151.665,0.0497,0.114,0.000521,0,1DFkUwdatSC8hISBU0X1yV
0.458,0.878,0.223,-6.035,98.144,0.0601,0.348,0.000201,7,3f0VeXFWFrDjt9BFmRPIej
0.285,0.86,0.0815,-5.882,106.613,0.0537,0.209,0.000851,7,51rIDh0FOCNCFkdbtIOyU0
0.456,0.985,0.103,-2.949,143.006,0.207,0.183,0.000235,12,68osIGtVjM7QWVe6pazLHj
0.334,0.925,0.136,-3.805,170.159,0.276,0.36,0.00444,12,16avQsEDeyH5poyoJ2hyv3
0.38,0.908,0.101,-6.425,97.613,0.193,0.0974,0.0295,7,6p4jnIWFWyLz0zUo2RD9iu
0.591,0.97,0.174,-4.107,148.062,0.114,0.461,0.00886,0,1YT8RiexjSXtUcLjD92N8V
0.173,0.926,0.291,-4.027,201.231,0.132,0.0703,0.000713,12,75rctYH1J87zkJ51c4cxaq
0.258,0.84,0.104,-11.584,174.313,0.202,0.462,0.0938,12,2LK4xHEsGJF5aNx6yBjkOm
0.493,0.914,0.964,-5.894,91.045,0.0557,0.74,0.000136,19,02bp2Aq5cFTUfDnOYJxuuL
0.306,0.995,0.254,-3.203,127.908,0.1,0.135,2.98e-05,3,6RQtpVNDkfM91CpkCuRBzP
0.293,0.889,0.676,-4.23,165.416,0.0783,0.189,0.000694,19,5TljqB3tKMmYMRXUc95mjt
0.573,0.882,0.108,-4.589,114.662,0.0352,0.379,2.99e-05,8,4c724IJ0FQuSIHwPyYbyzU
0.458,0.845,0.359,-4.384,119.994,0.0422,0.175,0.000948,3,7cITfGsdjGaTP0b5oiLL0z
0.496,0.665,0.197,-5.607,92.357,0.0368,0.47,0.00541,8,1CKfTyQ4JMJxM9HFlvz187
0.327,0.873,0.663,-6.876,109.058,0.0902,0.219,0.00718,19,6GKhlcZeyEW9Y5ZLZ37HZ3
0.282,0.955,0.363,-5.4,137.0,0.0789,0.224,0.000118,3,1tLausayIqOUncf3gJ3HWO
0.47,0.978,0.342,-3.95,140.11,0.0772,0.549,0.00179,15,7oBY83BdtxKm6FU5VADtCH
0.457,0.869,0.399,-6.663,146.024,0.0401,0.181,0.000496,3,7Hxl02DQwtOtyvUANjhKKI
0.468,0.801,0.18,-5.724,90.034,0.0453,0.163,0.000164,7,1e714xkChvo3z1s9hNxkK5
0.686,0.667,0.405,-10.263,105.917,0.0587,0.332,0.00752,3,35iLpqqQg4KrfYAzbvN1vH
0.452,0.876,0.268,-2.512,147.079,0.0435,0.445,0.000523,15,4Kw0rzSRMusVoIoyMuCeuM
0.564,0.949,0.175,-5.551,112.074,0.126,0.285,0.000306,7,6ErhIMzMLJ7QFoJmOUamyN
0.488,0.954,0.235,-3.784,105.356,0.123,0.568,0.00243,8,4HEsfjwdNYA1rVNRuvQQaK
0.248,0.964,0.278,-4.147,140.059,0.19,0.144,0.00347,12,1ssL0g9W3sHWOcdFyeA5w3
0.212,0.965,0.527,-5.467,185.222,0.213,0.347,4.44e-05,12,5Tm77XWabel3dQXFSrIgWe
0.436,0.946,0.215,-4.755,93.544,0.103,0.603,0.00121,8,5heRy6IDNiQXDJf1tZ6SUc
0.402,0.956,0.144,-3.672,134.85,0.309,0.125,0.00701,12,6MdAoknD4tWcqYm7J0SQGh
0.281,0.941,0.118,-4.599,174.961,0.153,0.218,0.000347,12,35eSAkuHzUaZBje8iYPyv7
0.349,0.981,0.343,-3.228,160.042,0.141,0.207,2.58e-05,12,4JsDHMv5PVO8N07DbDq33r
0.432,0.96,0.0782,-2.81,82.939,0.0755,0.224,4.37e-05,7,09ivYLnmHTK6yKu3BsAZQC
0.469,0.789,0.308,-5.203,146.005,0.0457,0.695,2.56e-05,15,6QitaJF6Vj2O8sxf8VxsRI
0.425,0.983,0.114,-3.437,149.95,0.114,0.513,0.000263,9,0T8P86fvSK8kCUJFYPZbIH
0.274,0.915,0.161,-5.259,169.161,0.167,0.419,0.0139,12,7zVv1G1EB8k7BbrTF6f2SQ
0.202,0.797,0.0986,-5.809,80.284,0.0729,0.246,0.0163,7,3IlY76VbP31zwPY0S2EMjh
0.497,0.959,0.107,-4.323,149.895,0.106,0.374,0.00406,0,3niNpCxKUW0LXIb9QhTu8m
0.645,0.704,0.543,-6.02,92.774,0.0396,0.758,0.0124,10,42A4dSYBf0g9OHreccqU5o
0.4,0.959,0.231,-3.258,149.062,0.103,0.339,0.000187,12,0gchQwxmBWj5no8NJ8b2yH
0.43,0.945,0.311,-2.662,170.052,0.102,0.276,0.0011,12,5IsSDMqDi2YmLjfx5jGDsW
0.523,0.979,0.153,-4.214,125.038,0.159,0.179,2.62e-05,7,75R95k0ICuZBFVEjBauOtt
0.545,0.932,0.127,-2.189,92.956,0.0399,0.464,0.000665,8,4wzjNqjKAKDU82e8uMhzmr
0.388,0.8,0.212,-6.33,194.744,0.0783,0.357,0.0211,12,4sPJgy0CksvmXp9jC0W4gv
0.377,0.934,0.32,-4.454,110.242,0.0733,0.504,0.00597,3,02LQtWJmDMOAKs1yfHmGLi
0.625,0.951,0.107,-5.209,128.01,0.0494,0.721,0.00497,8,45oBSaWml0fU1S6qcHcpxF
0.426,0.868,0.0723,-3.702,149.042,0.047,0.402,6.54e-05,0,05qCCJQJiOwvPQBb7akf1R
0.413,0.974,0.425,-4.458,99.04,0.103,0.0832,0.000112,3,7pKobU7htR1875GflYkkd2
0.444,0.871,0.137,-3.922,101.116,0.0517,0.33,0.000202,7,2WkY0HQfk5S3L1c5ZZ7kij
0.476,0.974,0.42,-3.541,95.0,0.0748,0.384,0.000411,3,7mGdNyuqOLH9KiQ2ZLOv5V
0.195,0.935,0.108,-3.623,129.328,0.133,0.236,0.00173,7,4UJX7so2d2L2XttE5Pfwm7
0.513,0.958,0.653,-4.56,100.893,0.161,0.379,0.000254,19,0vMvw4gKlM59AGO61KRnT7
0.206,0.908,0.392,-4.291,164.197,0.104,0.206,3.34e-05,12,2wav9X3SPxSQNNO9AYj47L
0.217,0.949,0.132,-5.398,200.448,0.339,0.16,0.0316,12,3qSRj9DCpH8Bj0ETehUUQN
0.354,0.921,0.107,-5.265,184.214,0.0895,0.396,0.000112,12,068aPM9nQEnSKt7IUfWMnU
0.394,0.799,0.109,-4.388,156.977,0.0699,0.623,0.00338,9,7f2ZnUSNRRaj1pVMmG0Vtm
0.229,0.704,0.15,-4.692,74.6,0.0342,0.179,0.000135,7,0v3WyEt2g04WFpfVwcnfXm
0.256,0.831,0.1,-10.269,152.127,0.0964,0.161,0.00109,0,11Q5n9PmpRQbbblwHygugt
0.261,0.877,0.199,-8.055,113.97,0.077,0.32,0.000512,7,33hC5Mtvc56c6g7k9qoL9L
0.367,0.614,0.178,-11.96,77.072,0.0386,0.508,0.0197,14,09EQqFGUTJW6X4NksMPM0O
0.272,0.775,0.0683,-9.766,93.667,0.0444,0.097,0.00856,7,7emF3lKU8NmkrlmDXUTYER
0.2,0.547,0.122,-5.779,125.03,0.0404,0.276,0.076,7,3wxS2bVpxqDZl5V7uFwH3e
0.188,0.674,0.113,-6.82,125.152,0.0493,0.297,1.37e-05,7,6rQG8QH1rGoCOeGHdrnYhb
0.432,0.665,0.0912,-9.069,83.619,0.0324,0.219,0.452,14,1Yb9Nq9PTEegiOUGwyGHuP
0.171,0.918,0.312,-6.177,88.787,0.0601,0.12,0.116,3,1syfyKVZaBtEyKXIBaZYcp
0.304,0.944,0.512,-6.516,119.33,0.123,0.238,1.09e-05,3,7vt75VJ7bZ6j2K1OYNcLRI
0.31,0.957,0.0924,-6.311,137.113,0.0968,0.229,9.9e-05,7,2BiEmhDluMGJyfG0Dd061S
0.42,0.85,0.0852,-5.859,120.006,0.0509,0.473,1.76e-05,8,79UmAmAsebSrMePH3VEvpt
0.222,0.341,0.116,-15.308,74.012,0.0287,0.125,0.506,4,7rmLLDnpptvTIU1Dt3Wfh8
0.412,0.743,0.0659,-7.15,124.943,0.0633,0.264,9.21e-05,7,6FxXgRvIY51rPqolR0tSDS
0.272,0.71,0.202,-10.666,90.058,0.0419,0.294,0.0616,7,7JFzrINkkKDbYMW0w66Es5
0.443,0.803,0.156,-11.462,143.052,0.0628,0.619,0.000185,9,5Fxdoyj9qajKHdbipx8j51
0.292,0.756,0.156,-7.634,118.172,0.031,0.204,0.000211,7,3tyZRTPscByh1p3aMn32gn
0.479,0.797,0.0624,-8.104,140.048,0.0332,0.302,0.000124,0,40kTnmiHudaWYDR0aj5dv6
0.226,0.708,0.351,-9.597,190.762,0.0669,0.42,0.411,15,4Q1z3m85SjsfDxw4YV0gYR
0.158,0.83,0.177,-6.228,134.445,0.0572,0.132,0.000715,7,3bZG5LMoqBiXDwSSi2p2VN
0.262,0.446,0.14,-12.753,164.545,0.0287,0.158,0.000664,0,46Sb2PT09iFk7z9sgE5BgO
0.493,0.688,0.121,-8.1,116.73,0.0322,0.173,0.00407,14,6bLJbZK0ggPuCNIyeYwSFX
0.517,0.86,0.0582,-5.272,130.265,0.0469,0.395,0.00216,0,30wMYS96rFLF5K90yKwBwQ
0.481,0.557,0.429,-7.088,110.047,0.0285,0.124,0.0023,3,3q7lJjmBYA0Q171dakkJMb
0.319,0.446,0.124,-10.089,125.591,0.0369,0.111,0.00334,11,2IGV86yleBgcU2F2iVBFed
0.249,0.386,0.12,-10.139,106.792,0.0347,0.0391,0.178,11,1P0CnnyjaU1bumbHo7tjb2
0.168,0.806,0.166,-7.121,178.003,0.0544,0.151,5.68e-05,12,61nr2PHTwA6vFI2sKIc58V
0.155,0.242,0.315,-18.116,165.152,0.0365,0.168,0.000675,11,21DkSYSuueAXLXrWFB8mDG
0.155,0.655,0.296,-4.353,96.43,0.0379,0.378,4.92e-05,3,2qnQQ6Y03msuPO2fsQTqXl
0.495,0.881,0.178,-6.375,89.976,0.031,0.537,4.11e-06,8,4tDAC81iJr3NQlFVc8dbkJ
0.212,0.79,0.181,-6.664,131.205,0.0491,0.217,0.209,7,6Z8SIHKpQvtP8nBkjH3lIo
0.179,0.53,0.202,-9.75,108.431,0.0321,0.107,1.84e-05,11,78UZs3EqEHjC49qYQuV172
0.355,0.636,0.271,-15.978,116.041,0.0464,0.0353,0.00526,11,2HhJF5PAHMFJ0UliX7B3XB
0.178,0.874,0.356,-7.099,149.336,0.0574,0.316,0.0189,12,6zIcwUvXpw1cTJWYGYdpX4
0.337,0.643,0.789,-8.039,119.937,0.0495,0.176,6.68e-05,19,1LHwKqcTb1HRaz9Wq4MjYL
0.41,0.856,0.0545,-7.725,121.593,0.044,0.482,0.00204,8,51khz8HmGEpla6YTS6GcJj
0.109,0.315,0.0858,-9.6,88.789,0.0335,0.0384,0.00136,11,2PliUsmKh6aPSBZEwaQZ4c
0.348,0.941,0.255,-4.157,109.94,0.0673,0.155,3.17e-05,3,22bRUgPsDNU6P3zAgY6u0L
0.494,0.755,0.319,-5.049,99.978,0.0282,0.12,2.29e-05,3,4LFcm6Xg5VSIYTThyzeWki
0.239,0.574,0.14,-6.85,137.558,0.038,0.103,0.729,1,6d5zpd2g2CyAR5H6nXBcph
0.542,0.845,0.333,-6.548,115.043,0.0323,0.333,5e-05,3,4wx6zDKTkMo7H0hwr1shxM
0.214,0.872,0.163,-11.217,122.917,0.0684,0.243,0.000106,7,0Jl3rJ8cngPViIqvjq5t94
0.126,0.876,0.119,-4.077,200.099,0.0607,0.41,4.65e-06,12,50odyJlu1z2K54MsWn4O4K
0.312,0.831,0.0683,-6.671,144.034,0.0412,0.109,0.000113,0,7fSXdZNXWPLmd7Sq6DMfMf
0.287,0.784,0.0923,-7.61,124.026,0.0508,0.105,0.000632,7,4pW8JZSz6klHCA1If2uqXF
0.249,0.857,0.403,-4.563,86.7,0.0787,0.0737,4.63e-06,3,6AaMcOrSpx8USnlUAp5zss
0.172,0.8,0.366,-6.797,180.305,0.0564,0.393,0.000225,12,0hCCNPzydDz6Y2VGfLARmR
0.488,0.942,0.335,-4.66,114.014,0.0448,0.361,0.000113,3,2Weqpivy1Hqrvuveiv915t
0.093,0.831,0.159,-7.583,180.04,0.0565,0.379,0.00441,12,1U67Fu012bJ1Sl3xr2CArT
0.22,0.833,0.131,-7.783,136.847,0.0456,0.432,0.00246,7,0uXdbzWbfTQ5znCWxWRViG
0.43,0.581,0.294,-7.527,119.987,0.0335,0.126,1.72e-05,3,6RIQP7uqb9Xebm3xOC0r7Q
0.169,0.578,0.0803,-6.021,125.819,0.0373,0.215,0.000874,7,2uJ1rFtKH05i4YwfF6nVrz
0.37,0.899,0.102,-6.536,115.915,0.0736,0.0877,3.28e-05,7,16QxxfhNKihCf4H7HuilSS
0.301,0.488,0.0724,-11.641,90.306,0.0295,0.0709,0.0155,11,51haPNIwhHxS3QMvzszUdZ
0.378,0.525,0.179,-11.02,125.797,0.045,0.368,0.301,14,37gJgdjcyAIeeAeWzEIawU
0.413,0.793,0.0696,-11.478,149.974,0.0423,0.167,3.66e-05,0,4JPoK5TVekjZfWQa99Ppup
0.273,0.848,0.0789,-5.742,126.932,0.0725,0.191,2.91e-05,7,6MbVyEVkHqDoxr8atiQKsT
0.269,0.431,0.247,-9.16,79.887,0.038,0.156,0.0162,11,39SSSnwlBXvqjp3VCP0oKU
0.309,0.553,0.093,-12.995,102.109,0.0326,0.159,0.531,11,7c0eOH5buYrhRHldGrV92k
0.385,0.813,0.123,-6.18,139.896,0.0511,0.326,0.000259,0,3frbppwWY3Ym1x9F3xRV7V
0.283,0.849,0.131,-9.271,127.29,0.0395,0.477,0.000414,7,0CSeLEX22Z6J5kKHdLDcrW
0.289,0.853,0.107,-6.359,144.087,0.0744,0.0999,7.29e-06,7,4sAGB1NkZM5ahv4wZQM9f4
0.267,0.814,0.125,-7.948,113.866,0.066,0.039,0.0213,7,7nKYINLBZEibCoZEFt8y81
0.413,0.732,0.159,-8.129,140.522,0.0438,0.605,0.148,9,25kfwFO8eRG9uxFcnsHKhn
0.217,0.639,0.258,-8.224,89.994,0.0312,0.138,0.000376,11,7ttIFbjtbS3QBaT5Mh57bg
0.446,0.716,0.0809,-7.371,79.996,0.029,0.22,0.000979,7,3BRI4uNeClpV9lLQ8rB4z3
