,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
25,0.249,0.386,8,-10.139,1,0.0347,0.178,0.928,0.12,0.0391,106.792,audio_features,1P0CnnyjaU1bumbHo7tjb2,spotify:track:1P0CnnyjaU1bumbHo7tjb2,https://api.spotify.com/v1/tracks/1P0CnnyjaU1bumbHo7tjb2,https://api.spotify.com/v1/audio-analysis/1P0CnnyjaU1bumbHo7tjb2,607480,4
26,0.168,0.806,10,-7.121,1,0.0544,5.68e-05,0.446,0.166,0.151,178.003,audio_features,61nr2PHTwA6vFI2sKIc58V,spotify:track:61nr2PHTwA6vFI2sKIc58V,https://api.spotify.com/v1/tracks/61nr2PHTwA6vFI2sKIc58V,https://api.spotify.com/v1/audio-analysis/61nr2PHTwA6vFI2sKIc58V,321973,3
27,0.155,0.242,6,-18.116,1,0.0365,0.000675,0.81,0.315,0.168,165.152,audio_features,21DkSYSuueAXLXrWFB8mDG,spotify:track:21DkSYSuueAXLXrWFB8mDG,https://api.spotify.com/v1/tracks/21DkSYSuueAXLXrWFB8mDG,https://api.spotify.com/v1/audio-analysis/21DkSYSuueAXLXrWFB8mDG,558000,4
28,0.155,0.655,5,-4.353,0,0.0379,4.92e-05,0.000155,0.296,0.378,96.43,audio_features,2qnQQ6Y03msuPO2fsQTqXl,spotify:track:2qnQQ6Y03msuPO2fsQTqXl,https://api.spotify.com/v1/tracks/2qnQQ6Y03msuPO2fsQTqXl,https://api.spotify.com/v1/audio-analysis/2qnQQ6Y03msuPO2fsQTqXl,329707,4
29,0.495,0.881,11,-6.375,0,0.031,4.11e-06,0.482,0.178,0.537,89.976,audio_features,4tDAC81iJr3NQlFVc8dbkJ,spotify:track:4tDAC81iJr3NQlFVc8dbkJ,https://api.spotify.com/v1/tracks/4tDAC81iJr3NQlFVc8dbkJ,https://api.spotify.com/v1/audio-analysis/4tDAC81iJr3NQlFVc8dbkJ,372733,4
30,0.212,0.79,4,-6.664,1,0.0491,0.209,0.0589,0.181,0.217,131.205,audio_features,6Z8SIHKpQvtP8nBkjH3lIo,spotify:track:6Z8SIHKpQvtP8nBkjH3lIo,https://api.spotify.com/v1/tracks/6Z8SIHKpQvtP8nBkjH3lIo,https://api.spotify.com/v1/audio-analysis/6Z8SIHKpQvtP8nBkjH3lIo,408867,4
31,0.179,0.53,3,-9.75,1,0.0321,1.84e-05,0.75,0.202,0.107,108.431,audio_features,78UZs3EqEHjC49qYQuV172,spotify:track:78UZs3EqEHjC49qYQuV172,https://api.spotify.com/v1/tracks/78UZs3EqEHjC49qYQuV172,https://api.spotify.com/v1/audio-analysis/78UZs3EqEHjC49qYQuV172,364533,4
32,0.355,0.636,9,-15.978,1,0.0464,0.00526,0.911,0.271,0.0353,116.041,audio_features,2HhJF5PAHMFJ0UliX7B3XB,spotify:track:2HhJF5PAHMFJ0UliX7B3XB,https://api.spotify.com/v1/tracks/2HhJF5PAHMFJ0UliX7B3XB,https://api.spotify.com/v1/audio-analysis/2HhJF5PAHMFJ0UliX7B3XB,564973,4
33,0.178,0.874,5,-7.099,1,0.0574,0.0189,0.776,0.356,0.316,149.336,audio_features,6zIcwUvXpw1cTJWYGYdpX4,spotify:track:6zIcwUvXpw1cTJWYGYdpX4,https://api.spotify.com/v1/tracks/6zIcwUvXpw1cTJWYGYdpX4,https://api.spotify.com/v1/audio-analysis/6zIcwUvXpw1cTJWYGYdpX4,400416,3
34,0.337,0.643,4,-8.039,0,0.0495,6.68e-05,0.276,0.789,0.176,119.937,audio_features,1LHwKqcTb1HRaz9Wq4MjYL,spotify:track:1LHwKqcTb1HRaz9Wq4MjYL,https://api.spotify.com/v1/tracks/1LHwKqcTb1HRaz9Wq4MjYL,https://api.spotify.com/v1/audio-analysis/1LHwKqcTb1HRaz9Wq4MjYL,687000,4
35,0.41,0.856,8,-7.725,1,0.044,0.00204,0.00417,0.0545,0.482,121.593,audio_features,51khz8HmGEpla6YTS6GcJj,spotify:track:51khz8HmGEpla6YTS6GcJj,https://api.spotify.com/v1/tracks/51khz8HmGEpla6YTS6GcJj,https://api.spotify.com/v1/audio-analysis/51khz8HmGEpla6YTS6GcJj,253486,4
36,0.109,0.315,1,-9.6,0,0.0335,0.00136,0.782,0.0858,0.0384,88.789,audio_features,2PliUsmKh6aPSBZEwaQZ4c,spotify:track:2PliUsmKh6aPSBZEwaQZ4c,https://api.spotify.com/v1/tracks/2PliUsmKh6aPSBZEwaQZ4c,https://api.spotify.com/v1/audio-analysis/2PliUsmKh6aPSBZEwaQZ4c,738760,4
