,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
61,0.206,0.926,2,-4.629,0,0.0802,0.000101,0.95,0.801,0.0671,88.395,audio_features,08AwwIky3S9UbdVsEwSnQ7,spotify:track:08AwwIky3S9UbdVsEwSnQ7,https://api.spotify.com/v1/tracks/08AwwIky3S9UbdVsEwSnQ7,https://api.spotify.com/v1/audio-analysis/08AwwIky3S9UbdVsEwSnQ7,152506,4
62,0.12,0.467,6,-12.752,1,0.0351,0.667,0.917,0.149,0.0839,85.234,audio_features,1HhAGchOzzHOx2F2wcaJsj,spotify:track:1HhAGchOzzHOx2F2wcaJsj,https://api.spotify.com/v1/tracks/1HhAGchOzzHOx2F2wcaJsj,https://api.spotify.com/v1/audio-analysis/1HhAGchOzzHOx2F2wcaJsj,381084,4
63,0.267,0.936,1,-3.737,1,0.0799,0.00134,1.75e-05,0.284,0.256,115.462,audio_features,2Qzbl9mS1K71zs5SfsSkMA,spotify:track:2Qzbl9mS1K71zs5SfsSkMA,https://api.spotify.com/v1/tracks/2Qzbl9mS1K71zs5SfsSkMA,https://api.spotify.com/v1/audio-analysis/2Qzbl9mS1K71zs5SfsSkMA,249400,1
64,0.144,0.95,0,-4.37,1,0.0902,9.74e-05,0.242,0.124,0.316,99.18,audio_features,5V8cJCOnOfGRqNP3xZeE6p,spotify:track:5V8cJCOnOfGRqNP3xZeE6p,https://api.spotify.com/v1/tracks/5V8cJCOnOfGRqNP3xZeE6p,https://api.spotify.com/v1/audio-analysis/5V8cJCOnOfGRqNP3xZeE6p,463600,4
65,0.459,0.954,10,-4.852,0,0.0808,0.000487,0.344,0.0792,0.301,125.613,audio_features,1DpS9HFKWFZmptmOseTeer,spotify:track:1DpS9HFKWFZmptmOseTeer,https://api.spotify.com/v1/tracks/1DpS9HFKWFZmptmOseTeer,https://api.spotify.com/v1/audio-analysis/1DpS9HFKWFZmptmOseTeer,264760,4
66,0.207,0.728,5,-6.005,1,0.057,9.39e-05,0.649,0.377,0.168,102.302,audio_features,5HpHZ3fq7M7GuaBm1budCF,spotify:track:5HpHZ3fq7M7GuaBm1budCF,https://api.spotify.com/v1/tracks/5HpHZ3fq7M7GuaBm1budCF,https://api.spotify.com/v1/audio-analysis/5HpHZ3fq7M7GuaBm1budCF,323640,3
67,0.177,0.642,4,-4.822,1,0.0593,1.85e-05,0.885,0.164,0.203,138.574,audio_features,6REn6PCS3uBTAqdSXJwN3R,spotify:track:6REn6PCS3uBTAqdSXJwN3R,https://api.spotify.com/v1/tracks/6REn6PCS3uBTAqdSXJwN3R,https://api.spotify.com/v1/audio-analysis/6REn6PCS3uBTAqdSXJwN3R,206493,4
68,0.0937,0.62,11,-6.409,1,0.0416,4.57e-05,0.811,0.293,0.0385,88.389,audio_features,5xTM6a0L1URboTdbDlZdes,spotify:track:5xTM6a0L1URboTdbDlZdes,https://api.spotify.com/v1/tracks/5xTM6a0L1URboTdbDlZdes,https://api.spotify.com/v1/audio-analysis/5xTM6a0L1URboTdbDlZdes,613792,4
69,0.377,0.782,0,-6.603,1,0.0661,0.00178,0.00291,0.0873,0.152,122.328,audio_features,7ETONpx5SK4O3bRziwLgh3,spotify:track:7ETONpx5SK4O3bRziwLgh3,https://api.spotify.com/v1/tracks/7ETONpx5SK4O3bRziwLgh3,https://api.spotify.com/v1/audio-analysis/7ETONpx5SK4O3bRziwLgh3,238773,4
70,0.217,0.935,8,-5.014,1,0.0673,1.16e-06,0.113,0.161,0.337,88.102,audio_features,7fkPHqwCPfKQ0qxCbUBYoI,spotify:track:7fkPHqwCPfKQ0qxCbUBYoI,https://api.spotify.com/v1/tracks/7fkPHqwCPfKQ0qxCbUBYoI,https://api.spotify.com/v1/audio-analysis/7fkPHqwCPfKQ0qxCbUBYoI,339280,3
71,0.224,0.975,0,-4.403,1,0.212,8.25e-06,0.000184,0.231,0.385,96.17,audio_features,2XLB9HTxVEY7LdnV24y8XN,spotify:track:2XLB9HTxVEY7LdnV24y8XN,https://api.spotify.com/v1/tracks/2XLB9HTxVEY7LdnV24y8XN,https://api.spotify.com/v1/audio-analysis/2XLB9HTxVEY7LdnV24y8XN,240747,4
72,0.138,0.996,9,-4.991,1,0.111,0.000139,0.0242,0.363,0.0355,159.572,audio_features,1tVcW54BiJb5url5LM7OxE,spotify:track:1tVcW54BiJb5url5LM7OxE,https://api.spotify.com/v1/tracks/1tVcW54BiJb5url5LM7OxE,https://api.spotify.com/v1/audio-analysis/1tVcW54BiJb5url5LM7OxE,185056,4
73,0.18,0.783,4,-6.101,1,0.0499,2.1e-05,0.843,0.19,0.285,98.881,audio_features,27OmWMokezZgoeVZgFhSdy,spotify:track:27OmWMokezZgoeVZgFhSdy,https://api.spotify.com/v1/tracks/27OmWMokezZgoeVZgFhSdy,https://api.spotify.com/v1/audio-analysis/27OmWMokezZgoeVZgFhSdy,305770,4
74,0.203,0.927,0,-6.689,1,0.0623,6.78e-06,0.9,0.419,0.149,125.014,audio_features,28R63Y3FnmL5UHEEd1kCHc,spotify:track:28R63Y3FnmL5UHEEd1kCHc,https://api.spotify.com/v1/tracks/28R63Y3FnmL5UHEEd1kCHc,https://api.spotify.com/v1/audio-analysis/28R63Y3FnmL5UHEEd1kCHc,429933,4
75,0.147,0.969,1,-4.564,1,0.159,1.15e-05,0.264,0.382,0.153,186.295,audio_features,2zizdx6KUTxRe65J8DSOrV,spotify:track:2zizdx6KUTxRe65J8DSOrV,https://api.spotify.com/v1/tracks/2zizdx6KUTxRe65J8DSOrV,https://api.spotify.com/v1/audio-analysis/2zizdx6KUTxRe65J8DSOrV,121653,4
76,0.29,0.717,9,-9.439,0,0.0556,2.71e-05,0.816,0.706,0.236,110.271,audio_features,1Sb2dgS6ruZnJYNQ3SxLHd,spotify:track:1Sb2dgS6ruZnJYNQ3SxLHd,https://api.spotify.com/v1/tracks/1Sb2dgS6ruZnJYNQ3SxLHd,https://api.spotify.com/v1/audio-analysis/1Sb2dgS6ruZnJYNQ3SxLHd,348640,4
77,0.255,0.937,9,-10.274,1,0.0793,0.363,0.859,0.226,0.0381,104.498,audio_features,5qhrAVUgozuhUYN3Qy6nkF,spotify:track:5qhrAVUgozuhUYN3Qy6nkF,https://api.spotify.com/v1/tracks/5qhrAVUgozuhUYN3Qy6nkF,https://api.spotify.com/v1/audio-analysis/5qhrAVUgozuhUYN3Qy6nkF,258507,4
78,0.423,0.695,0,-8.852,1,0.0283,0.0138,0.662,0.113,0.376,134.438,audio_features,02tffOdxGsRqp11vweLbV6,spotify:track:02tffOdxGsRqp11vweLbV6,https://api.spotify.com/v1/tracks/02tffOdxGsRqp11vweLbV6,https://api.spotify.com/v1/audio-analysis/02tffOdxGsRqp11vweLbV6,257813,4
79,0.221,0.503,1,-8.78,0,0.0374,1.56e-05,0.888,0.109,0.0912,114.082,audio_features,2sJveA0JUlXaG2Ebp0CRP2,spotify:track:2sJveA0JUlXaG2Ebp0CRP2,https://api.spotify.com/v1/tracks/2sJveA0JUlXaG2Ebp0CRP2,https://api.spotify.com/v1/audio-analysis/2sJveA0JUlXaG2Ebp0CRP2,542133,4
80,0.311,0.87,9,-7.845,1,0.0584,0.000626,0.847,0.138,0.129,141.016,audio_features,4AG7RXOPSWK6QBYVnxnexO,spotify:track:4AG7RXOPSWK6QBYVnxnexO,https://api.spotify.com/v1/tracks/4AG7RXOPSWK6QBYVnxnexO,https://api.spotify.com/v1/audio-analysis/4AG7RXOPSWK6QBYVnxnexO,681747,4
